DocumentID,Institution name,Institution code (UKPRN),Main panel,URL,UoAValue,UoAString,4*,3*,2*,1*,unclassified,WordCount,TextUsed,IncludedInTopicModel,ResearchRank,ReasonForRemoval,food-environmental-science,art-media-research,study-english-literature,physics-group-facility,design-environment-project,mathematics-group-mathematical,law-school-international,study-language-linguistics,environmental-nerc-geography,social-research-work,archaeology-project-anthropology,wale-welsh-cardiff,engineering-technology-system,research-department-student,biology-cell-science,philosophy-project-ethic,research-staff-support,university-research-international,research-staff-university,chemistry-material-epsrc,system-computer-science,psychology-neuroscience-cognitive,economics-economic-lse,management-business-school,scottish-scotland-edinburgh,health-research-care,sport-exercise-science,clinical-cancer-research,history-study-project,music-performance-theatre
10007792-28-,University of Exeter,10007792,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007792-28-.pdf,28, Modern Languages and Linguistics,70,30,0,0,0,3534,,TRUE,28,,0,0,0.022280856,0,0,0,2.93E-04,0.321020229,0,5.86E-04,0,0.049252419,8.80E-04,0.200820874,0,0,0.159777191,0.122251539,0.067428906,0,0,0,0,0,0,2.93E-04,0,0,0.055115802,0
10007792-27-,University of Exeter,10007792,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007792-27-.pdf,27, Area Studies,50,50,0,0,0,3066,,TRUE,28,,0,0,0.012276045,0,0,0,0.04313205,0.054080956,0,0,0.241207697,0,0,0.139349701,0,0,0.333443928,0.056403451,0.113138686,0,0,0,0,0,0,0,0,0,0.006967485,0
10007792-33-,University of Exeter,10007792,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007792-33-.pdf,33, Theology and Religious Studies,20,80,0,0,0,2765,,TRUE,28,,0,0,0.293601463,0,0.003656307,0,0,0,0,0.030347349,0,0.012797075,0,0.200731261,0,0,0.183912249,0.111882998,0.11297989,0,0,0,0,0,0,0,0,0,0.049725777,3.66E-04
10007792-31-,University of Exeter,10007792,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007792-31-.pdf,31, Classics,50,50,0,0,0,3618,,TRUE,28,,5.73E-04,0,0.007731959,0,0.001145475,0,0,0.002863688,0,2.86E-04,0.018327606,0.028064147,0,0.107388316,0,0.023195876,0.203894616,0.132302405,0.075601375,0,0,0,0,0,0,0.007731959,0,0,0.390893471,0
10007792-35-,University of Exeter,10007792,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007792-35-.pdf,35," Music, Drama, Dance and Performing Arts",60,40,0,0,0,3007,,TRUE,28,,0,0.041610284,0.025033829,0,0,0,0,0,0,0.01420839,0,0.028755074,0,0.096075778,3.38E-04,0,0.350135318,0.047699594,0.070027064,0,0,0,0,0,3.38E-04,0.01285521,0,0,0.048037889,0.26488498
10007792-30-,University of Exeter,10007792,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007792-30-.pdf,30, History,70,30,0,0,0,3931,,TRUE,28,,2.60E-04,2.60E-04,0.004949206,0,0,0,0.002083876,0,0,0.030737171,0,0.050013024,0,0.294347486,0.001302423,0,0.246678823,0.051315447,0.045063819,0,0,0,0,0,0,5.21E-04,0,0,0.272466788,0
10006840-33-,University of Birmingham,10006840,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006840-33-.pdf,33, Theology and Religious Studies,30,70,0,0,0,2682,,TRUE,29,,0,0,0.27148289,0,0,0,0,0,0,0.062357414,0,0,0,0.152851711,7.60E-04,0.003802281,0.213688213,0.114448669,0.153992395,0,0,0,0,7.60E-04,0,0,0,0,0.025855513,0
10006840-34-,University of Birmingham,10006840,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006840-34-.pdf,34," Art and Design_ History, Practice and Theory",20,70,10,0,0,2091,,TRUE,29,,0,0.213695969,0,0,0,0,0,0,0,0,0,0,0,0.111219038,0,0,0.189898009,0.133074308,0.130160272,0,0,0,0,0,0,0,0.004371054,0,0.209324915,0.008256435
10006840-30-,University of Birmingham,10006840,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006840-30-.pdf,30, History,50,50,0,0,0,3852,,TRUE,29,,0,2.64E-04,0,0,0,0.003967204,0.013752975,0,0,0.033060037,0,0,7.93E-04,0.112139646,0,0,0.421846072,0.021158424,0.055276382,0,0,0,0,0,0,0,0,0,0.337741338,0
10006840-31-,University of Birmingham,10006840,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006840-31-.pdf,31, Classics,50,40,10,0,0,3540,,TRUE,29,,0,0.020114943,0,0,0,0,0.001149425,0,0,0,0.045114943,0,0,0.093103448,0,0,0.333045977,0.122126437,0.049712644,0,0.002586207,0,0,0.008333333,0,0,0.001149425,0,0.323563218,0
10006840-32-,University of Birmingham,10006840,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006840-32-.pdf,32, Philosophy,60,30,10,0,0,2682,,TRUE,29,,0,0,0,0,0,0,0,0,0,0.010250569,0,3.80E-04,0,0.254365983,0,0.260820046,0.303720577,0.039483675,0.129460896,0,0,0.001518603,0,0,0,0,0,0,0,0
10006840-35-B,University of Birmingham,10006840,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006840-35-B.pdf,35," Music, Drama, Dance and Performing Arts",0,30,70,0,0,2585,,TRUE,29,,0,0.043324143,0.107522647,0,0,3.94E-04,0,0,0,0,0,0,3.94E-04,0.034659315,0,0,0.315478535,0.021268216,0.120126034,0,0,0,0,0,0,0,0,0,0.063804647,0.293028751
10006840-35-A,University of Birmingham,10006840,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006840-35-A.pdf,35," Music, Drama, Dance and Performing Arts",0,30,70,0,0,2570,,TRUE,29,,0,0,0,0,0,0,0,0,0,3.96E-04,0,0,0.001585414,0.237812128,0,0,0.263178755,0.039635355,0.068965517,0,0,0,0,0,0,0,0,0,0.052318668,0.336107808
10006840-29-,University of Birmingham,10006840,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006840-29-.pdf,29, English Language and Literature,50,50,0,0,0,3741,,TRUE,29,,0,0,0.334592553,0,0,0,8.09E-04,0.019158122,0,0.00296816,0,0,0,0.037776579,0,0,0.368051808,0.064759849,0.110361576,0.001349164,0,0,0,0,0,0,0,0,0.054506206,0.005666487
10006840-27-,University of Birmingham,10006840,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006840-27-.pdf,27, Area Studies,60,40,0,0,0,2942,,TRUE,29,,0,0,0.015845677,0,0,0,0,0.019290389,0,0.046159146,0.032724767,0,0,0.349982776,0,0,0.15604547,0.180502928,0.022046159,0,0,0,0,0,0,0,0,0,0.177402687,0
10006840-28-,University of Birmingham,10006840,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006840-28-.pdf,28, Modern Languages and Linguistics,10,70,20,0,0,3755,,TRUE,29,,0,0.014351476,0.040075819,0,0,0,0.005415651,0.222312483,0,0.014893041,0,0,0,0.094232331,0,0,0.249932304,0.062550772,0.236122394,0,0,0,0,2.71E-04,0,0,0,0,0.059842946,0
10006842-36-,University of Liverpool,10006842,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006842-36-.pdf,36," Communication, Cultural and Media Studies, Library and Information Management",0,80,20,0,0,2984,,TRUE,30,,0,0.243224932,0,0,6.78E-04,0,0.04403794,0,0,0.023373984,0,0,0,0.087737127,0,0,0.174796748,0.075542005,0.344173442,0,0,0,0,0.001693767,0,0.004403794,0,0,3.39E-04,0
10006842-35-,University of Liverpool,10006842,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006842-35-.pdf,35," Music, Drama, Dance and Performing Arts",50,50,0,0,0,2743,,TRUE,30,,0,0.051986632,0,0,0,0,0,0,0,0.007797995,0,0,0,0.174155217,0,3.71E-04,0.269959153,0.101745266,0.073523951,0,0,0,0,0,0,0,0,0,0.044931303,0.27552915
10006842-32-,University of Liverpool,10006842,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006842-32-.pdf,32, Philosophy,0,60,40,0,0,2614,,TRUE,30,,0,0.03910182,0.025551684,0,0,0,0,0,0,0.001935734,0,0,0,0.16918312,0,0.263259775,0.172280294,0.037553233,0.284552846,0,0,7.74E-04,0,0.002710027,0,0,0,7.74E-04,0.001935734,3.87E-04
10006842-31-,University of Liverpool,10006842,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006842-31-.pdf,31, Classics,20,40,40,0,0,2912,,TRUE,30,,0.001043478,0.004173913,0.021565217,0,0,0,0,0,0,0.001043478,0.056347826,0,0,0.171826087,0,0,0.225391304,0.048,0.17426087,0,0,0.003826087,0,0,0,6.96E-04,0,0,0.291826087,0
10006842-30-,University of Liverpool,10006842,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006842-30-.pdf,30, History,30,50,20,0,0,3308,,TRUE,30,,0,0,0.010716473,0,0,0,0,0.001530925,6.12E-04,0.033680343,0.002449479,0,0,0.102265769,0,0,0.180649112,0.14145744,0.131353337,0,0,0,0,0,0,0,0,0,0.395284752,0
10006842-29-,University of Liverpool,10006842,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006842-29-.pdf,29, English Language and Literature,60,40,0,0,0,3513,,TRUE,30,,0,0.018443804,0.311527378,2.88E-04,0,0,0.006916427,0.006340058,2.88E-04,5.76E-04,0,0.001440922,0,0.211239193,0,0.004610951,0.199711816,0.07925072,0.118443804,0,0,0.007492795,0,0,0,0.010662824,0,0,0.022766571,0
10006842-28-,University of Liverpool,10006842,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006842-28-.pdf,28, Modern Languages and Linguistics,40,50,10,0,0,3413,,TRUE,30,,0,0,0,0,0,0,0,0.303256648,0,0.019420376,0,0,0,0.099193307,0,0,0.293098297,0.06423663,0.094412907,0,0,0,0,0.002688975,0,0,0,0,0.123692859,0
10007764-28-,Heriot-Watt University,10007764,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007764-28-.pdf,28, Modern Languages and Linguistics,30,70,0,0,0,2737,,TRUE,31,,7.43E-04,0.014492754,0,0,0,0,0.033816425,0.201783724,0,0,0,0,0,0.006688963,0,0,0.313638053,0.130434783,0.208472687,0,3.72E-04,0.00780379,0,0,0.072835377,0,0,0,0.001858045,0.007060572
10007764-34-,Heriot-Watt University,10007764,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007764-34-.pdf,34," Art and Design_ History, Practice and Theory",70,30,0,0,0,2991,,TRUE,31,,0,0.115253078,0,0,0.220246238,0,0,0,0,0,0,0,0.119015048,0,0,0,0.327975376,0.021545828,0.147400821,0.010943912,0,0.001709986,0,0,0.035909713,0,0,0,0,0
10007759-28-,Aston University,10007759,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007759-28-.pdf,28, Modern Languages and Linguistics,60,40,0,0,0,3126,,TRUE,32,,0,0,0.002286088,0,0,0,0,0.193664272,0,0.042782495,0,0.002286088,0,0.059438276,0,0,0.233834095,0.101241019,0.364467668,0,0,0,0,0,0,0,0,0,0,0
10007759-27-,Aston University,10007759,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007759-27-.pdf,27, Area Studies,20,70,10,0,0,2592,,TRUE,32,,0,0,0,0,0,0,0.071708464,0.126175549,0,0.005094044,0,0,0,0.085815047,0,0,0.347570533,0.092084639,0.271551724,0,0,0,0,0,0,0,0,0,0,0
10007791-29-,University of Essex,10007791,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007791-29-.pdf,29, English Language and Literature,30,40,30,0,0,3321,,TRUE,33,,0,0.107208308,0.313989004,0,0,0,0,0.075137447,0,0.021686011,6.11E-04,0,0,0.221747098,0,0.001527184,0.03695785,0.101710446,0.077886378,0,0,0,0.022907758,0,0.007635919,0,0,0,0.010995724,0
10007791-28-,University of Essex,10007791,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007791-28-.pdf,28, Modern Languages and Linguistics,80,20,0,0,0,2682,,TRUE,33,,0,3.80E-04,0,0,0,0,0,0.294072948,0.001899696,0.045972644,0,0,0,0.189589666,0,0,0.138677812,0.065349544,0.176671733,0,0,0.073328267,0.012537994,0,0,0,0,0.001519757,0,0
10007791-30-,University of Essex,10007791,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007791-30-.pdf,30, History,10,90,0,0,0,3061,,TRUE,33,,0,0,0,0.005621693,0,0,9.92E-04,0,0,0.042328042,0,0,0,0.186507937,0,0,0.065806878,0.187830688,0.144510582,0,0.005291005,0,0.027116402,0,0,0,0,0,0.333002646,9.92E-04
10007791-34-,University of Essex,10007791,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007791-34-.pdf,34," Art and Design_ History, Practice and Theory",40,60,0,0,0,2587,,TRUE,33,,0,0.309803922,0,0,0,0,0,0,0,0,0,0,0,0.187058824,0,0.023137255,0.110588235,0.08627451,0.17254902,0,0,0,0.004705882,0,0,0,0,0,0.105882353,0
10007791-32-,University of Essex,10007791,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007791-32-.pdf,32, Philosophy,50,30,20,0,0,2512,,TRUE,33,,0,0,0.010183299,8.15E-04,0,0,0.03299389,0,0,0.052138493,0,0,0,0.220366599,0,0.260285132,0.127494908,0.131160896,0.143380855,0,0,0,0.014663951,0,0,0,0.003665988,0,0.002851324,0
10007805-30-,University of Strathclyde,10007805,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007805-30-.pdf,30, History,20,60,20,0,0,2994,,TRUE,34,,3.36E-04,0,0,0,0,0,6.72E-04,0.00605042,0,0.064537815,0,0,0,0.135462185,0,0,0.308235294,0.008403361,0.200672269,0,0,0,0,0,0.057815126,0.017478992,0,0,0.2,3.36E-04
10007805-29-,University of Strathclyde,10007805,D,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007805-29-.pdf,29, English Language and Literature,0,90,10,0,0,3273,,TRUE,34,,0.008953381,0.05866008,0.253164557,0,0,0,0,0,0,0,3.09E-04,0,0,0.093547391,0,0,0.157147268,0.097560976,0.261500463,0,0,3.09E-04,0,6.17E-04,0.068230935,0,0,0,0,0
